A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
2288,2.0,-1.0,-3.2,2.5,-5.6,0.2,0.5,bad
2289,2.9,1.1,-3.8,-1.4,4.4,-1.7,0.7,bad
2290,-0.9,-1.3,0.1,0.7,-2.7,2.2,1.0,bad
2291,-1.1,-2.3,-3.2,-0.6,3.8,2.5,2.6,bad
2292,-1.5,-1.0,-1.0,0.6,0.6,2.0,-0.9,bad
2293,-1.5,-0.9,-0.5,1.2,-0.8,0.8,0.9,bad
2294,1.2,0.5,-0.5,0.8,-1.7,-0.2,1.7,bad
2295,0.7,-2.8,-1.7,0.9,-1.3,0.8,-3.2,bad
2296,2.0,-0.9,-3.1,1.6,-2.0,0.9,-2.0,bad
2297,0.7,0.7,-1.7,1.4,0.5,-1.4,-0.6,good
2298,-0.4,-0.5,0.1,2.2,1.2,0.5,-1.4,good
2299,1.4,1.7,-1.3,2.3,1.0,-1.8,0.5,good
2300,1.5,-1.9,-0.1,1.3,0.2,1.9,-2.5,good
2301,2.6,-2.5,-3.6,1.9,-0.9,1.2,-2.9,bad
2302,1.2,-0.7,-4.0,2.0,-2.1,2.6,-1.6,bad
2303,-3.1,-3.4,5.1,-1.4,-0.1,1.1,-1.7,good
2304,0.1,-4.4,2.1,1.7,1.2,2.2,0.5,good
2305,-3.5,-0.5,1.1,-1.9,-0.6,2.9,-0.4,bad
2306,-3.1,-1.4,2.0,0.3,2.0,-0.5,2.4,bad
2307,0.2,1.1,-3.5,3.3,0.1,-0.3,0.4,bad
2308,2.0,0.0,1.6,1.5,3.5,-3.3,3.7,good
2309,3.5,-2.7,-2.2,3.9,2.9,-1.0,0.7,good
2310,-1.1,-1.0,0.6,2.4,-0.0,0.7,0.3,good
2311,3.0,-1.4,-3.7,1.9,1.7,0.8,-0.1,good
2312,-1.3,-1.0,-1.5,-1.3,6.2,1.2,3.1,bad
2313,3.8,0.0,-1.6,-0.6,3.3,0.3,1.6,good
2314,0.2,-3.1,4.1,1.5,1.4,0.8,-1.6,good
2315,-1.9,-0.1,-3.8,0.3,-1.3,3.7,-0.5,bad
2316,0.2,-2.7,-2.1,-1.4,1.6,0.3,-0.3,good
2317,-2.4,2.4,-1.5,0.1,0.4,1.7,2.2,bad
2318,2.8,-0.3,-2.6,0.8,1.5,0.6,2.0,good
2319,-1.7,3.5,-2.2,0.6,1.3,-0.6,-1.2,good
2320,0.7,3.2,0.0,0.4,2.7,-2.8,1.9,good
2321,1.1,-0.7,-4.0,0.4,0.6,1.4,-1.4,bad
2322,3.1,-1.7,-1.5,-0.2,4.0,-0.3,0.6,good
2323,-2.2,-1.6,-0.9,-0.4,-0.9,3.5,-1.2,bad
2324,0.2,-1.8,-3.7,0.7,1.5,3.4,0.3,bad
2325,-1.4,-1.7,-0.5,2.6,-2.6,3.5,-0.5,bad
2326,1.7,-1.7,-1.6,2.7,0.6,2.4,1.2,good
2327,4.2,-5.5,-0.3,-1.0,5.5,0.0,0.9,good
2328,-3.0,-1.7,2.7,0.6,1.9,0.7,1.1,good
2329,0.1,-4.1,0.2,1.9,1.5,-2.3,0.4,good
2330,-0.4,-0.7,-3.4,-0.3,0.3,1.7,-0.0,bad
2331,-6.7,-1.4,-0.7,-1.6,1.0,4.2,-3.6,bad
2332,1.5,-0.8,-1.4,1.1,-0.3,2.3,-0.2,good
2333,0.1,-2.8,2.2,2.6,2.9,0.0,-0.0,good
2334,0.6,-1.0,-2.3,1.2,-1.1,0.1,-0.8,good
2335,1.3,-4.2,1.5,2.6,0.1,3.6,0.8,good
2336,-1.3,-2.5,-0.9,0.7,-0.8,1.7,-2.8,bad
2337,-4.8,2.1,-0.1,0.9,2.6,-1.5,-2.2,good
2338,1.6,-3.6,2.2,1.2,1.0,1.8,-0.5,good
2339,-3.0,0.1,1.7,0.8,1.1,-0.9,2.7,bad
2340,-0.2,-2.0,-1.9,1.7,0.5,2.5,0.9,bad
2341,4.3,0.1,-1.8,4.8,3.6,-1.9,2.5,good
2342,-0.4,-1.5,1.4,1.8,-1.6,-0.3,0.3,bad
2343,1.3,-0.5,0.4,1.2,-1.5,1.8,-0.2,good
2344,-1.0,-3.1,-3.6,1.0,-0.0,4.9,-0.5,bad
2345,-0.2,-3.3,-0.8,0.6,-2.6,0.6,-3.6,bad
2346,1.7,-1.4,-0.9,1.2,2.1,-1.0,2.3,good
2347,-1.5,0.3,0.5,0.8,1.9,-3.5,1.6,good
2348,0.1,-1.3,-0.1,0.7,-0.6,1.3,-0.5,bad
2349,-1.9,-3.2,3.6,1.2,1.5,1.2,-1.5,good
2350,-1.3,-2.4,2.5,1.3,3.8,0.2,-2.6,good
2351,1.3,0.6,-1.0,2.4,0.7,-1.4,2.1,good
2352,-2.0,-1.4,1.3,-0.3,3.8,-3.9,1.2,good
2353,0.1,-3.0,0.2,1.3,-0.0,-1.8,0.2,good
2354,-0.7,-2.8,2.1,1.4,2.9,1.1,-0.9,good
2355,-0.5,-0.7,-0.9,1.2,0.1,-0.1,0.8,bad
2356,2.6,-2.1,-2.6,3.5,-0.9,0.1,-0.4,good
2357,-3.2,-1.7,-0.1,1.2,-1.3,0.7,-2.5,bad
2358,-3.4,-0.4,0.7,0.4,3.2,0.7,2.7,bad
2359,0.3,-2.8,-3.2,-0.8,2.3,3.2,-0.2,bad
2360,-0.0,-0.2,-1.0,2.4,-1.0,1.1,-1.9,bad
2361,2.2,-4.5,-2.3,-0.9,-0.7,2.7,1.5,good
2362,1.4,-2.3,-1.6,1.2,-2.2,0.8,-1.8,bad
2363,-1.0,-2.0,0.5,0.2,1.7,0.2,2.2,bad
2364,0.5,-1.5,-0.6,1.7,-0.6,-0.9,1.1,good
2365,-0.4,-2.0,-3.0,3.6,-4.4,0.6,-0.8,bad
2366,-1.1,-0.5,-0.3,1.2,-0.1,-0.2,0.9,bad
2367,0.3,-3.5,2.5,2.2,-0.6,2.4,1.0,good
2368,1.0,3.3,-0.6,3.9,-2.1,-2.2,1.9,good
2369,-2.9,-1.3,-3.0,0.5,-1.1,2.8,-2.7,bad
2370,-2.5,-0.6,-0.8,-0.0,-0.2,1.2,-1.7,bad
2371,3.5,0.3,-1.9,-0.2,0.4,1.0,0.2,good
2372,-3.2,-0.7,0.4,-0.5,2.2,1.0,-1.2,good
2373,-3.1,-0.9,1.0,1.1,-0.7,-1.4,4.9,bad
2374,0.5,-1.8,1.4,-0.5,-1.0,-1.0,1.5,good
2375,-2.8,-0.5,-2.0,0.3,0.7,2.7,0.7,bad
2376,-0.0,0.9,2.5,0.2,0.3,-2.7,3.3,good
2377,-1.4,3.1,-2.5,0.4,0.5,1.2,2.5,bad
2378,-3.3,-1.0,0.3,2.5,-0.4,1.9,1.4,bad
2379,1.3,-2.1,-1.3,2.0,2.8,-1.4,3.4,good
2380,0.6,-3.0,1.2,2.6,1.1,2.2,0.8,good
2381,-0.1,1.5,-2.8,2.8,-1.0,2.8,5.0,bad
2382,-2.1,-3.8,1.7,2.8,2.3,-4.8,1.6,good
2383,-0.2,-0.7,-0.7,2.0,0.5,-1.5,-1.9,bad
2384,0.2,-0.8,-1.1,1.2,-2.0,0.4,-1.4,bad
2385,0.4,-2.2,2.4,1.5,-0.9,1.9,1.7,good
2386,-2.3,-2.1,-2.0,4.2,-1.0,-3.2,-3.5,good
2387,0.6,-2.4,-0.4,4.2,1.3,-3.2,1.5,good
2388,-2.8,-4.4,-0.8,-0.9,4.0,2.8,3.8,bad
2389,1.9,3.3,0.9,-1.1,1.1,-1.2,3.3,good
2390,2.6,-4.3,-1.6,0.6,4.0,-0.3,1.4,good
2391,-1.6,1.4,-0.1,0.6,1.5,-1.1,-2.2,good
2392,-2.4,-2.7,-0.4,1.8,-0.8,1.5,-2.6,bad
2393,-2.8,-1.7,1.6,0.4,0.3,1.6,-1.0,bad
2394,2.3,-1.2,-1.9,1.3,2.1,-0.6,-0.2,good
2395,-0.6,-0.5,0.1,1.1,1.2,1.4,-0.1,good
2396,1.6,-0.8,-3.0,1.4,0.9,0.3,1.3,good
2397,1.0,-2.3,1.2,1.2,-0.3,1.8,-1.4,good
2398,-0.4,-0.7,0.1,0.7,2.9,-0.5,1.7,bad
2399,-1.7,-1.5,-0.8,-0.3,-1.4,3.0,-1.1,bad
2400,-2.3,-0.9,-2.8,1.8,1.4,4.6,0.3,bad
2401,1.1,-1.4,0.5,3.0,-0.0,1.6,0.7,good
2402,0.6,-0.9,-2.9,2.0,-4.2,1.0,0.5,bad
2403,0.8,-3.8,1.0,1.2,-0.1,3.4,0.8,good
2404,-2.8,1.6,-1.0,0.4,0.8,1.4,1.3,bad
2405,-0.8,-1.8,2.3,2.6,3.0,-1.2,-0.6,good
2406,-0.8,-1.2,-1.9,1.5,0.3,2.8,1.4,bad
2407,-1.4,1.0,0.2,0.0,1.0,0.4,-2.0,good
2408,-1.1,-1.1,1.6,0.5,1.8,-1.7,3.2,bad
2409,-0.8,-2.9,-3.6,-0.5,2.1,4.6,-0.4,bad
2410,-0.4,-1.0,-3.2,-0.5,3.0,3.1,-2.6,bad
2411,-5.0,-0.3,4.1,1.1,1.3,-2.0,3.3,bad
2412,2.4,-0.8,-1.4,1.8,-0.5,0.0,1.6,good
2413,1.9,-1.8,-1.0,3.8,1.5,-1.8,2.5,good
2414,0.1,-2.4,-0.7,1.4,0.9,-1.5,0.1,good
2415,-4.8,-0.6,1.4,0.1,0.6,1.6,-1.0,bad
2416,3.7,-0.6,-2.8,-0.5,1.4,2.4,3.7,good
2417,-0.4,-0.7,-1.6,1.0,-1.4,2.7,1.0,bad
2418,-2.5,-1.3,0.5,0.9,2.1,-0.8,6.2,bad
2419,-5.1,1.5,3.4,-2.2,-0.8,-0.9,-2.6,good
2420,1.2,-0.2,-2.1,1.6,-1.9,0.3,-0.3,good
2421,-2.0,-2.1,2.4,2.4,0.3,-0.4,-0.8,bad
2422,-0.4,-0.4,0.0,1.4,1.3,1.2,-1.6,good
2423,-0.7,-0.0,-2.1,1.2,-4.3,-1.0,-1.0,bad
2424,0.5,-1.4,-4.9,0.6,0.3,2.7,-0.1,bad
2425,-0.1,0.3,-0.6,2.0,-0.8,0.2,-1.0,bad
2426,0.2,-3.8,0.3,-0.9,3.8,-1.9,1.4,good
2427,1.7,1.3,-1.6,0.9,0.7,-0.6,0.2,good
2428,2.4,-4.3,-0.1,0.8,-3.1,0.7,-3.0,bad
2429,2.8,0.5,0.5,-0.3,2.5,-0.5,5.6,good
2430,-2.6,1.5,-1.4,-1.1,1.6,0.0,-3.6,good
2431,-1.8,-0.5,0.1,2.0,-2.3,1.5,-1.1,bad
2432,0.5,-2.3,1.2,1.0,1.5,-2.1,3.8,good
2433,-2.1,-0.2,1.1,-0.2,2.0,-0.5,-4.0,good
2434,-1.5,-2.0,1.8,0.6,2.1,0.4,-2.2,good
2435,1.0,-3.0,-1.2,0.1,1.6,-0.6,-0.6,good
2436,-1.0,-1.2,-1.2,0.6,1.4,1.9,-1.8,bad
2437,-0.0,-3.3,-1.3,1.1,-2.4,2.3,-2.3,bad
2438,-0.9,-3.3,-2.0,1.2,1.9,1.8,3.6,bad
2439,0.1,1.0,-1.1,-0.3,5.5,-2.0,3.4,bad
2440,0.7,-0.7,-1.4,2.1,-0.3,-0.6,2.1,good
2441,0.9,0.3,-3.8,1.6,-1.5,1.0,0.3,bad
2442,-0.0,-0.1,0.7,-0.2,1.4,-3.6,2.3,bad
2443,4.2,-3.5,-2.3,3.1,3.1,0.1,2.9,good
2444,0.7,-0.8,-1.2,-1.8,1.7,0.2,1.6,good
2445,0.5,-0.7,-1.3,1.1,1.2,1.1,-0.1,bad
2446,-0.9,-3.9,-3.2,3.7,-0.8,-1.4,-3.2,good
2447,-4.1,0.8,1.0,0.0,3.2,-1.4,-3.2,good
2448,-1.6,-1.6,-0.7,1.2,2.7,1.3,2.4,bad
2449,-1.8,-0.9,-0.1,1.7,0.7,0.7,2.5,bad
2450,-1.1,-1.3,-2.2,2.4,-2.7,5.0,-2.5,bad
2451,-1.1,-3.5,4.1,1.9,0.5,1.7,1.0,good
2452,1.4,0.3,-1.2,1.4,0.3,0.7,-3.8,bad
2453,-0.1,-1.2,-0.8,1.8,0.4,1.3,-1.5,good
2454,0.0,0.1,-1.7,-2.2,-0.2,0.5,0.3,good
2455,-2.9,-0.0,1.6,-0.7,0.5,1.2,-1.0,good
2456,1.1,1.1,-2.4,-0.8,-1.1,1.0,0.4,good
2457,1.7,-3.1,1.1,2.0,-0.9,3.4,1.7,good
2458,-6.7,-0.2,4.3,-3.4,1.3,0.4,-2.7,good
2459,1.0,-0.3,-0.0,-1.0,0.0,-0.7,-0.7,good
2460,-1.2,-3.0,-2.3,-1.4,1.1,4.6,-4.6,bad
2461,-2.4,-1.3,0.2,2.0,0.7,1.4,1.9,bad
2462,-3.4,0.5,2.7,2.0,4.3,-0.5,2.6,bad
2463,0.7,-2.6,-4.6,-1.0,1.6,2.1,1.3,bad
2464,-1.3,1.2,0.7,4.7,-3.4,0.9,-2.4,bad
2465,4.4,-1.7,-3.5,1.5,0.1,2.3,1.3,good
2466,-1.2,0.5,0.6,2.1,-1.5,-1.9,2.3,bad
2467,-1.2,1.3,-2.4,1.8,-0.4,1.2,1.7,bad
2468,1.3,-2.8,-1.5,-3.9,2.6,1.3,-0.5,good
2469,-3.2,0.0,2.1,0.2,2.9,-0.9,-2.6,good
2470,2.2,-0.4,2.4,-0.2,2.9,-1.9,7.2,good
2471,0.4,-1.6,0.6,1.7,1.2,-2.1,3.4,good
2472,-1.5,0.5,0.1,-0.9,-0.1,0.4,-4.5,good
2473,-2.8,0.3,-1.3,1.3,-0.6,-2.3,-0.0,good
2474,0.5,-1.0,-2.0,1.9,-5.5,-0.6,-0.0,bad
2475,-2.8,-1.5,-0.9,2.3,1.3,3.2,2.7,bad
2476,-0.1,0.9,1.0,1.2,2.9,-1.0,0.6,bad
2477,-2.6,-1.1,0.5,0.0,-0.7,2.3,-0.2,good
2478,2.3,-1.6,-2.6,3.2,2.7,-1.2,0.3,good
2479,-2.5,1.0,-0.8,0.3,1.7,0.0,-2.1,good
2480,2.7,-0.3,-0.9,2.5,-0.8,-0.7,0.6,good
2481,2.6,-2.6,-4.6,2.6,1.1,0.6,-2.5,good
2482,-2.6,-2.6,0.1,-0.6,5.5,1.4,5.7,bad
2483,0.5,-1.7,-0.5,3.5,3.2,0.3,-1.9,good
2484,-0.9,-0.9,-0.1,-0.3,1.1,2.0,-0.5,good
2485,-1.2,-4.3,4.8,1.9,3.7,-0.4,-2.1,good
2486,0.4,0.9,-0.5,-1.8,-3.3,3.0,-0.5,good
2487,0.8,-1.5,-0.1,2.6,1.3,1.4,-1.2,good
2488,2.1,-2.8,-3.2,2.4,0.9,-0.0,-1.0,good
2489,-1.0,-2.3,-0.6,1.7,1.4,2.4,-1.4,bad
2490,0.3,-2.1,-1.4,2.9,0.4,-1.9,-1.5,good
2491,1.9,-1.0,-1.4,1.5,-0.1,2.4,-1.2,good
2492,1.6,-2.2,-0.8,3.0,0.8,2.4,1.0,good
2493,-2.5,1.7,0.4,-0.6,0.1,-0.1,-2.5,good
2494,-2.2,-1.6,3.3,-0.8,1.1,0.7,-1.0,good
2495,-0.3,-2.0,1.0,2.3,1.0,1.7,-0.7,good
2496,1.1,0.5,-2.2,0.2,-0.1,0.5,-0.0,good
2497,-0.4,-1.3,1.7,2.6,2.2,0.2,-0.3,good
2498,0.2,-1.1,-1.3,0.9,-1.3,-0.8,-1.0,good
2499,2.2,-3.4,-2.5,4.4,-0.1,-0.5,0.2,good
2500,-1.1,-1.6,-1.9,-0.4,1.8,2.0,-0.0,bad
2501,-0.7,0.2,1.1,1.9,2.4,-3.9,3.3,good
2502,-0.9,-2.1,-4.7,1.3,0.4,7.2,-2.1,bad
2503,1.2,0.4,-0.1,0.1,0.6,-4.6,4.0,bad
2504,2.1,1.1,-2.4,0.2,0.4,0.3,-0.3,good
2505,-0.5,-1.1,1.7,1.5,1.9,0.2,-2.1,good
2506,-0.4,-1.7,-1.6,0.5,0.2,-0.8,-0.3,good
2507,-5.6,-0.3,4.4,-2.1,1.8,-0.5,-1.8,good
2508,-2.7,-0.9,-0.5,0.7,-1.8,0.9,-1.2,bad
2509,2.0,0.4,-2.6,0.9,0.1,0.2,-0.2,bad
2510,0.9,-0.2,0.2,-4.2,1.6,0.5,1.7,good
2511,-0.0,1.0,-1.2,2.4,-1.9,-1.4,-0.1,good
2512,-1.8,0.4,-1.1,1.8,2.4,-0.4,-2.9,good
2513,-0.8,0.3,-0.5,-0.2,-1.1,-1.1,-0.0,good
2514,4.8,0.5,0.7,-2.1,0.8,1.1,2.3,good
2515,2.2,-2.2,0.9,1.1,1.4,-1.5,2.6,good
2516,-2.2,-1.8,-0.7,2.0,-0.3,1.3,3.1,bad
2517,0.2,-0.2,1.4,0.4,1.1,0.6,-2.9,good
2518,-0.7,-2.2,1.9,0.4,1.3,0.7,-3.7,good
2519,0.9,1.3,-0.5,1.2,1.4,-1.9,0.8,good
2520,0.6,-2.8,1.8,3.5,-2.4,-2.8,-1.4,bad
2521,-0.2,-2.6,1.7,1.2,-0.5,2.4,0.9,good
2522,-1.2,-4.4,2.6,1.6,1.0,2.2,-0.4,good
2523,0.2,1.6,1.3,-1.1,1.0,-1.9,2.6,good
2524,-1.1,-0.2,-0.0,1.3,1.9,0.4,-2.1,good
2525,-4.2,-1.5,3.6,0.3,1.9,0.3,0.3,bad
2526,-0.6,-1.0,2.1,0.1,1.9,0.4,-3.5,good
2527,-0.3,-1.2,-5.2,1.3,-2.1,3.2,-1.8,bad
2528,1.2,-0.6,-2.7,1.7,-1.3,1.3,-1.8,bad
2529,-1.7,-2.1,-0.3,0.6,-1.6,0.2,-3.2,bad
2530,-4.3,-3.8,-1.2,-0.5,4.1,4.8,3.5,bad
2531,1.6,-0.6,-1.2,2.9,-0.8,-0.2,0.9,bad
2532,4.8,-2.0,1.7,-1.7,5.3,-1.0,3.3,good
2533,-2.5,0.6,1.3,1.4,-1.1,-2.2,3.2,bad
2534,-0.5,-3.7,0.2,1.0,3.7,-3.0,0.5,good
2535,0.2,-1.7,-1.5,0.8,0.4,3.1,-0.6,bad
2536,-0.2,-3.8,1.0,0.3,5.4,-3.5,2.4,good
2537,-1.2,0.6,0.7,1.6,-1.0,-1.3,0.5,bad
2538,-2.7,0.2,1.8,1.7,-0.6,-1.6,3.0,bad
2539,1.4,-0.1,-1.7,1.3,-0.7,3.2,1.4,good
2540,2.0,-4.0,-2.2,-0.4,6.0,-0.0,3.4,good
2541,-3.8,-0.7,2.0,-0.7,-0.3,-3.8,-0.3,good
2542,1.7,0.2,-1.8,1.3,2.2,-0.9,1.0,bad
2543,-2.6,0.7,-1.4,2.0,0.6,0.5,0.4,good
2544,-1.2,-2.7,-3.2,-1.2,5.6,2.9,3.0,bad
2545,1.1,-0.5,0.6,-2.1,2.5,-0.5,3.8,good
2546,-2.7,-2.1,-3.4,-0.1,-1.3,4.0,-3.2,bad
2547,-0.1,-2.1,0.4,2.1,1.2,1.6,-0.7,good
2548,3.0,-4.8,-2.3,2.1,2.3,-0.2,0.4,good
2549,0.7,2.7,-2.8,-1.6,1.0,0.2,0.2,good
2550,-2.0,1.3,-1.7,2.5,-0.6,0.6,2.0,bad
2551,1.1,-3.0,2.1,1.3,-0.1,2.2,1.0,good
2552,-1.7,-0.7,-1.0,-1.0,-1.1,0.4,-3.3,bad
2553,-2.8,-0.9,2.4,-0.4,0.6,0.3,-1.7,good
2554,1.0,0.0,0.3,1.2,0.3,1.4,-0.8,good
2555,1.5,-0.2,-0.7,1.1,3.7,-1.6,4.6,good
2556,-1.4,1.7,2.1,-1.0,1.8,-3.5,2.8,good
2557,0.3,-0.2,1.1,0.6,0.3,1.2,-1.8,good
2558,0.4,-2.1,-1.3,2.3,-2.0,-0.8,-2.3,bad
2559,2.9,-2.6,-1.1,1.8,1.7,-0.1,4.0,good
2560,-2.0,0.9,-1.2,0.4,-0.4,1.3,0.4,bad
2561,-0.6,-2.7,-1.9,0.8,2.4,2.1,2.1,bad
2562,-0.9,1.0,-1.9,0.8,-2.5,-0.2,-0.1,good
2563,2.3,-2.2,-0.9,3.1,3.5,-2.4,0.6,good
2564,-0.9,-2.4,-2.8,0.2,2.2,2.7,0.7,bad
2565,-3.4,-0.8,3.1,1.9,0.5,0.2,0.8,bad
2566,-1.4,0.8,-2.3,0.0,1.3,2.8,0.3,bad
2567,-3.8,2.3,-2.2,-2.6,0.7,3.5,-0.0,bad
2568,-3.1,-0.3,1.4,3.1,-0.7,1.9,-0.1,bad
2569,-1.8,-1.2,1.0,-0.8,2.2,2.5,-1.0,bad
2570,-2.3,-2.1,-0.3,1.1,-0.2,2.2,2.5,bad
2571,-1.2,0.6,-5.3,0.2,-1.6,3.1,-0.8,bad
2572,-0.5,-0.8,2.3,0.9,-0.2,0.8,1.2,good
2573,-0.5,-2.1,-1.9,-1.3,3.9,-0.5,4.6,bad
2574,1.7,-4.7,2.9,1.7,0.3,3.2,1.4,good
2575,2.2,-1.5,-2.7,-2.4,1.1,2.1,-0.2,good
2576,-0.5,2.0,0.8,1.6,1.6,-3.5,2.0,good
2577,-1.8,0.6,0.2,1.4,2.0,0.6,-1.1,good
2578,-0.0,-1.8,-0.2,1.1,-0.2,2.9,0.3,good
2579,-1.9,-1.8,-1.3,0.4,-0.2,2.5,-2.0,bad
2580,1.1,-1.8,-0.0,-0.5,1.3,-0.8,0.5,good
2581,0.8,0.1,-1.0,0.2,0.4,-0.7,-1.2,bad
2582,-3.0,-2.8,1.2,1.5,-2.6,0.5,-1.9,bad
2583,0.3,-1.5,-0.2,2.2,1.5,0.4,-0.9,bad
2584,0.4,-0.5,-1.2,1.5,-0.7,-1.0,0.3,good
2585,-2.4,-1.8,0.1,-0.6,-2.8,-0.0,-3.7,bad
2586,1.1,-1.1,-1.3,0.7,2.9,-1.6,1.1,good
2587,-3.6,1.5,0.7,-1.5,-0.3,-0.1,-3.9,good
2588,1.3,1.7,-2.7,2.2,-3.4,0.1,-2.5,good
2589,2.5,0.5,-3.9,0.6,0.5,1.3,-2.9,bad
2590,0.5,-0.6,-2.6,1.7,0.2,0.6,0.3,bad
2591,1.0,-0.3,-2.4,1.1,-0.5,0.9,-2.6,bad
2592,-0.8,1.4,-1.6,1.3,1.2,1.1,-1.2,good
2593,-0.4,0.0,0.0,1.5,1.3,1.0,-0.7,good
2594,-3.2,-0.7,0.1,0.2,0.4,1.6,-1.4,bad
2595,1.6,-0.6,0.7,-0.7,2.7,-1.9,0.8,good
2596,3.0,-4.7,1.9,3.5,-1.7,4.3,6.0,good
2597,-0.8,-0.7,-1.3,2.2,-1.2,-1.4,0.5,good
2598,-0.9,-1.4,-3.4,1.1,-2.9,1.8,-1.9,bad
2599,-1.3,-1.4,-1.9,1.4,0.1,1.9,1.7,bad
2600,-1.8,-2.3,-1.7,2.1,-1.9,1.2,-2.6,bad
2601,-2.4,-0.4,-1.1,0.5,1.9,0.5,-1.3,good
2602,0.1,-6.4,0.7,1.2,1.7,-1.9,0.7,good
2603,0.6,-1.1,-1.2,-1.0,5.5,-1.2,2.7,bad
2604,-0.4,-2.5,-3.3,0.5,2.7,3.4,0.9,bad
2605,-1.0,-1.7,-1.4,1.3,1.3,1.4,3.4,bad
2606,-4.1,-1.5,-0.3,-1.6,0.8,4.2,-2.3,bad
2607,-4.0,3.5,-0.4,-0.4,-0.5,-0.7,-2.0,good
2608,-1.4,0.5,-1.2,1.1,2.2,0.8,2.0,bad
2609,-1.8,-0.9,0.5,1.0,1.7,-1.2,4.2,bad
2610,-1.4,-1.7,0.7,1.5,2.0,0.8,-2.1,good
2611,-0.4,-0.3,-2.0,0.5,-0.8,0.6,0.7,bad
2612,-0.7,-0.7,0.7,-0.9,-2.0,3.0,-1.8,good
2613,-1.8,-2.5,-2.0,1.4,0.5,3.6,1.6,bad
2614,-4.0,-1.2,2.2,-0.2,-1.8,0.9,-0.9,bad
2615,-0.0,-0.4,-2.3,1.6,0.4,1.5,0.1,bad
2616,0.1,-0.8,-1.6,-1.0,1.7,-1.0,2.3,bad
2617,-0.3,-3.2,2.0,0.7,0.4,2.9,-0.1,good
2618,-0.4,1.0,1.8,2.3,3.0,-4.8,3.2,good
2619,0.9,-0.5,0.6,2.0,-1.6,-0.2,1.8,bad
2620,0.5,1.4,-1.8,1.3,-1.5,0.5,2.4,bad
2621,-1.4,0.0,1.3,0.8,0.7,-2.1,3.0,bad
2622,-1.4,-0.5,-4.9,2.0,-2.6,0.3,-2.9,bad
2623,0.8,0.7,0.8,0.7,0.8,-2.1,2.1,good
2624,-3.4,-2.6,-0.5,0.9,0.3,1.9,3.8,bad
2625,-2.4,-1.6,2.1,1.3,0.3,1.2,0.1,good
2626,-1.4,-1.8,0.8,1.1,2.1,1.8,0.3,good
2627,0.6,-1.4,0.6,2.3,-1.9,-1.3,-0.1,bad
2628,-2.3,-2.1,1.9,1.9,-2.3,-3.1,1.3,good
2629,-2.8,0.2,3.3,-0.6,2.6,-1.5,-3.8,good
2630,0.0,-1.4,-2.8,4.8,-1.2,-1.2,0.2,good
2631,1.8,-0.4,-3.3,-0.7,3.1,0.0,0.7,bad
2632,2.9,-4.2,1.0,-1.8,3.4,-0.3,3.2,good
2633,-1.7,-1.0,1.7,2.4,-1.2,1.5,2.7,bad
2634,0.8,-1.4,2.3,1.8,-0.5,1.7,1.6,good
2635,0.4,-0.8,0.5,1.0,0.7,-0.9,-1.1,bad
2636,-2.0,-2.5,4.1,0.6,1.0,1.0,0.0,good
2637,-1.2,-2.2,0.7,1.3,4.4,0.6,-3.4,good
2638,2.2,-3.7,-4.5,0.3,1.1,4.1,-1.5,bad
2639,0.7,1.6,-1.1,2.6,-1.2,-0.7,3.5,bad
2640,-2.4,1.6,-2.2,-0.3,0.7,2.5,0.7,bad
2641,-0.9,-0.2,-0.5,-0.5,-2.7,0.7,-0.3,bad
2642,5.1,-3.7,-2.2,1.4,2.9,0.9,0.7,good
2643,1.0,0.5,-1.1,-1.0,0.4,-0.1,0.3,good
2644,-2.6,-3.4,0.3,0.3,-2.4,0.8,-4.4,bad
2645,-0.9,-0.3,-1.2,2.9,-0.1,1.4,1.0,bad
2646,-1.4,-0.3,0.5,1.4,1.1,-0.3,-3.8,good
2647,2.6,-2.9,-3.8,1.0,1.5,2.5,-1.0,bad
2648,-0.9,-1.0,-0.3,0.4,-1.7,0.0,-1.4,bad
2649,1.2,-1.1,-3.2,-0.0,3.1,-0.2,1.8,bad
2650,0.5,-2.1,-4.2,0.5,2.6,4.2,0.6,bad
2651,0.6,-1.6,-2.4,0.6,-2.0,0.8,-0.7,good
2652,0.5,1.4,-5.1,1.4,-2.1,1.5,-1.9,good
2653,-0.7,0.1,-2.4,1.2,-0.8,0.3,-1.1,bad
2654,2.0,0.0,-3.1,1.5,3.9,1.7,-1.4,bad
2655,-0.6,-2.3,0.4,0.6,-1.8,2.3,-0.4,bad
2656,-0.9,-0.2,-3.6,-1.1,-1.0,3.4,-1.6,bad
2657,-0.5,-0.4,0.3,0.3,2.0,1.1,-0.0,good
2658,-4.4,2.7,-0.7,-2.2,-0.7,0.8,-0.1,good
2659,-1.5,-0.3,-1.5,0.9,1.4,0.8,1.2,bad
2660,0.7,-2.6,-1.2,0.3,-1.0,-0.0,2.2,bad
2661,-1.2,-1.7,0.1,-0.7,3.4,-0.7,5.1,bad
2662,0.5,-4.3,-0.5,0.2,-5.6,-0.4,-4.9,bad
2663,-0.9,-0.3,-0.9,1.3,0.3,2.0,-0.4,good
2664,-1.3,-0.2,-1.0,1.1,2.9,0.4,-3.2,good
2665,-1.7,-1.6,2.4,0.4,3.7,-0.9,-4.4,good
